Id,SalePrice
1461,123327.75
1462,147950.0
1463,189936.67
1464,188551.37
1465,199880.36
1466,184107.35
1467,165076.12
1468,173240.02
1469,174929.87
1470,120728.35
1471,191383.96
1472,92456.5
1473,95090.0
1474,150952.0
1475,137509.22
1476,357999.91
1477,251177.6
1478,286402.75
1479,247207.88
1480,416674.54
1481,298157.19
1482,212288.8
1483,177003.1
1484,175510.84
1485,169935.54
1486,198261.35
1487,339556.06
1488,236603.13
1489,212349.04
1490,204667.67
1491,189391.46
1492,104165.25
1493,183065.59
1494,289906.79
1495,295764.7
1496,218046.46
1497,182384.77
1498,153450.01
1499,153251.85
1500,157406.62
1501,166037.07
1502,161522.79
1503,295594.45
1504,221393.36
1505,216255.0
1506,181805.87
1507,223371.07
1508,205880.39
1509,167334.4
1510,150050.82
1511,150986.57
1512,172878.05
1513,150583.39
1514,162651.55
1515,176131.45
1516,166439.35
1517,151231.65
1518,125386.2
1519,223351.24
1520,136072.5
1521,143493.0
1522,167499.0
1523,111033.0
1524,118851.25
1525,127362.25
1526,126457.1
1527,109314.84
1528,131157.03
1529,142073.64
1530,166659.82
1531,132435.37
1532,111826.5
1533,142578.0
1534,116961.5
1535,161027.17
1536,116768.54
1537,83094.0
1538,194990.28
1539,232798.17
1540,117283.2
1541,143476.69
1542,143838.43
1543,218454.48
1544,76734.5
1545,107891.0
1546,120764.0
1547,131167.5
1548,131293.34
1549,117639.5
1550,140278.5
1551,118094.0
1552,152587.74
1553,146203.08
1554,111932.48
1555,182001.7
1556,95754.5
1557,128902.84
1558,95069.04
1559,113897.03
1560,147867.38
1561,143114.75
1562,123653.25
1563,126436.0
1564,167560.42
1565,153564.74
1566,200829.15
1567,79141.0
1568,227449.4
1569,165915.5
1570,131196.75
1571,138516.16
1572,145079.5
1573,229976.15
1574,138704.37
1575,210950.5
1576,214216.28
1577,203974.78
1578,145282.96
1579,142519.15
1580,191491.84
1581,141354.5
1582,128765.5
1583,332376.7
1584,245698.97
1585,138483.75
1586,69838.0
1587,108967.75
1588,152428.0
1589,104291.5
1590,131735.25
1591,106449.0
1592,127969.45
1593,130649.5
1594,127073.48
1595,126319.0
1596,235858.6
1597,167243.26
1598,181204.45
1599,195196.0
1600,187166.95
1601,83046.0
1602,112927.0
1603,101250.54
1604,300113.4
1605,241257.52
1606,164103.32
1607,159601.51
1608,204966.86
1609,198545.94
1610,164301.73
1611,151021.5
1612,171721.14
1613,162314.17
1614,125116.1
1615,90590.5
1616,87815.0
1617,93264.5
1618,124427.0
1619,129598.8
1620,150572.73
1621,133755.04
1622,156106.84
1623,299131.62
1624,220302.5
1625,122436.5
1626,172901.03
1627,192886.75
1628,287466.98
1629,172068.6
1630,343542.9
1631,220003.32
1632,255793.21
1633,165141.16
1634,181201.5
1635,179972.26
1636,158669.44
1637,176528.87
1638,221752.78
1639,181577.55
1640,258475.16
1641,186551.85
1642,221604.85
1643,221485.73
1644,231438.3
1645,188092.37
1646,153491.02
1647,157832.97
1648,139937.14
1649,136988.5
1650,119967.84
1651,118269.5
1652,94034.0
1653,97533.0
1654,160512.85
1655,157371.72
1656,149488.62
1657,158065.0
1658,156169.99
1659,139824.7
1660,142867.02
1661,409153.17
1662,370384.85
1663,382420.25
1664,398174.6
1665,308691.38
1666,332427.43
1667,352812.17
1668,322984.19
1669,292370.62
1670,332909.68
1671,258024.15
1672,440727.4
1673,298810.22
1674,253952.26
1675,183524.9
1676,180959.12
1677,199193.84
1678,379439.22
1679,366725.79
1680,338511.08
1681,272708.24
1682,310766.82
1683,180580.31
1684,175242.35
1685,171908.71
1686,170030.85
1687,163445.22
1688,186603.35
1689,190921.55
1690,181901.05
1691,171482.34
1692,278710.57
1693,162805.71
1694,184212.97
1695,165154.49
1696,268388.18
1697,166774.43
1698,341991.43
1699,326188.99
1700,242669.14
1701,275487.32
1702,258007.6
1703,252316.54
1704,305785.4
1705,254108.37
1706,378102.98
1707,231060.58
1708,215598.57
1709,269358.08
1710,226001.28
1711,260799.29
1712,247605.46
1713,248091.51
1714,220119.98
1715,190273.58
1716,170849.97
1717,158379.83
1718,137328.72
1719,206201.66
1720,251375.2
1721,161272.31
1722,126937.69
1723,150938.05
1724,216189.92
1725,236173.08
1726,190947.75
1727,169283.14
1728,184243.02
1729,159707.77
1730,164355.85
1731,124611.0
1732,134833.7
1733,122693.5
1734,130640.75
1735,134012.5
1736,118927.0
1737,361202.2
1738,219957.62
1739,265127.15
1740,195727.07
1741,175825.92
1742,162262.05
1743,161897.23
1744,332903.42
1745,223953.57
1746,273108.67
1747,223051.68
1748,203471.84
1749,156159.07
1750,140731.0
1751,246396.29
1752,120222.0
1753,136088.52
1754,224955.96
1755,166001.39
1756,121226.1
1757,118155.5
1758,148957.82
1759,169069.75
1760,159331.46
1761,151667.0
1762,172804.14
1763,172706.5
1764,114887.5
1765,160460.5
1766,172802.0
1767,210410.44
1768,139442.5
1769,161051.01
1770,136256.5
1771,133724.5
1772,134712.5
1773,139890.75
1774,128975.3
1775,131076.75
1776,120551.33
1777,113945.5
1778,132599.0
1779,115038.5
1780,180437.0
1781,131699.0
1782,94726.0
1783,129969.78
1784,102883.38
1785,122079.0
1786,160345.94
1787,159877.59
1788,63602.0
1789,101382.87
1790,87459.5
1791,182036.78
1792,149456.0
1793,143656.0
1794,142324.6
1795,134831.25
1796,131258.32
1797,119758.7
1798,124900.0
1799,117255.0
1800,128979.33
1801,126981.32
1802,146198.87
1803,142921.6
1804,142948.5
1805,134749.0
1806,114529.54
1807,140500.59
1808,118732.0
1809,124924.6
1810,144992.51
1811,107693.65
1812,114610.65
1813,117679.5
1814,103560.04
1815,65925.0
1816,105097.54
1817,118517.32
1818,142513.97
1819,114315.82
1820,83499.0
1821,124118.84
1822,144598.09
1823,66528.0
1824,135051.04
1825,139468.14
1826,103941.0
1827,113534.09
1828,134860.84
