Id,SalePrice
1461,121257.5016235772
1462,133303.9299202587
1463,169238.6492420102
1464,197338.2708011358
1465,197482.46377584198
1466,180959.8590862658
1467,200499.6142605443
1468,173221.09640793805
1469,206429.8538336067
1470,117635.91489961767
1471,204514.10025541997
1472,114618.85038492898
1473,91490.00629978697
1474,152085.3984257381
1475,114564.39531447389
1476,309655.61586934
1477,248292.89972079545
1478,288092.2745520596
1479,269001.345753412
1480,385530.18477760535
1481,285250.50592804165
1482,213416.8776812884
1483,170554.2951998408
1484,173563.19915469876
1485,206360.02541765454
1486,208242.87359766662
1487,289517.26328222826
1488,261489.0141121482
1489,178922.17757129925
1490,231929.23476108862
1491,210811.13102359977
1492,89268.30420687096
1493,226318.0592922829
1494,288995.1584975377
1495,274691.1716272356
1496,220841.84012155747
1497,159888.86098479782
1498,154189.16530542355
1499,164569.1506078532
1500,153013.86731443345
1501,183175.1532396644
1502,143183.96648885612
1503,290781.6900006442
1504,246657.62878509983
1505,222553.99501642003
1506,199247.03650429356
1507,241821.5810239839
1508,199638.36793919443
1509,152258.2315970892
1510,143382.86898511508
1511,145768.79366856138
1512,187670.55665091076
1513,165882.1905043926
1514,155477.75703239068
1515,206561.85922218743
1516,163361.16880346695
1517,163311.2019092501
1518,119538.11728469189
1519,242020.2911141538
1520,123593.05233527464
1521,111511.4803185435
1522,204978.40130035952
1523,74328.78268383199
1524,101690.15756301861
1525,91546.05344595271
1526,79174.43335050205
1527,90173.3633460002
1528,150049.7803797545
1529,127785.28693248425
1530,243889.51443971437
1531,144336.55005088705
1532,119570.64414512436
1533,146282.21676818142
1534,125457.66598292929
1535,143848.7199526166
1536,97101.73632720928
1537,42829.6476464849
1538,177889.62960617384
1539,220289.8740111536
1540,105405.87663459824
1541,154200.27598661045
1542,133224.28286150633
1543,183166.25782266748
1544,74899.3568044639
1545,131315.36126002925
1546,142647.12343889195
1547,143960.59963595122
1548,134276.21225121059
1549,127337.18346266565
1550,128687.4752561471
1551,133425.61226726044
1552,137327.85772448103
1553,167376.85634159413
1554,117449.26356880413
1555,155830.93912115763
1556,78269.46236755443
1557,87637.10503921378
1558,91566.52107151388
1559,73338.57481107058
1560,123249.445895429
1561,124321.42700904049
1562,117926.08301752945
1563,114336.80797976837
1564,149923.68920879462
1565,137931.16210521501
1566,246073.4795802422
1567,63082.40953891503
1568,224696.48428170802
1569,84139.79594234587
1570,146142.80627062707
1571,123667.69298016862
1572,133408.0395483782
1573,250285.80788172362
1574,119722.9528624313
1575,243311.38728787657
1576,255587.7663413533
1577,199293.27442702767
1578,142881.18686820683
1579,132744.4190176993
1580,210664.32781303232
1581,141781.97687462997
1582,127021.49632787029
1583,308167.0772339271
1584,227857.8259004003
1585,153720.5947938366
1586,52514.2184629566
1587,98693.54644464864
1588,143550.73064649128
1589,102829.52146720164
1590,129687.89676522394
1591,74635.1377411749
1592,120453.53406243073
1593,146700.78489174042
1594,128375.83420892572
1595,122159.85910943127
1596,207618.0124146759
1597,169068.5850717097
1598,204148.35206011217
1599,202008.53458408196
1600,187083.38059038413
1601,24103.31886707293
1602,129393.49811796239
1603,58092.11287290871
1604,251137.43746074894
1605,267823.51743880287
1606,170006.04868078837
1607,168286.63431740552
1608,228655.62935448717
1609,195774.33767612255
1610,155124.863497545
1611,162892.23281942122
1612,161110.94323872728
1613,175002.1650256887
1614,126544.71968157962
1615,72343.30735461984
1616,55177.42362164694
1617,59671.66364359227
1618,108354.1983787457
1619,155073.3656981995
1620,175949.15284761856
1621,135846.19703237247
1622,126824.50675172568
1623,259265.3779468094
1624,206950.77928967588
1625,118079.26654804184
1626,192722.00986812438
1627,190641.98036049993
1628,280610.9860084191
1629,196243.71214654378
1630,308087.71738364466
1631,209687.38796870701
1632,226587.57745389838
1633,194665.73114426422
1634,195467.5177656851
1635,189738.2806424686
1636,166020.35253181553
1637,193305.76152212557
1638,216251.52750151174
1639,198643.33074692765
1640,256676.23948030628
1641,197707.84737365704
1642,226183.34522637248
1643,225272.3958221668
1644,230852.9075702458
1645,248055.08192549564
1646,180819.25995187426
1647,173466.77966107952
1648,134418.52431217383
1649,130335.55640862708
1650,116848.95033123007
1651,111781.36117347667
1652,119955.20379799523
1653,120361.13256510382
1654,154828.78990423412
1655,150885.20531906665
1656,142953.61983419827
1657,155094.1735025075
1658,146816.26428478293
1659,129951.38898217154
1660,140860.6335651999
1661,366884.8826078351
1662,320171.6454930762
1663,320022.02180475835
1664,408751.8196342874
1665,285654.0009007199
1666,289323.9422507336
1667,306046.3151634474
1668,311450.7522221637
1669,294534.09589200944
1670,307683.99843865435
1671,257245.2552487891
1672,372822.97890500515
1673,286108.85847123794
1674,258036.1952661794
1675,185627.28755501576
1676,197446.57632053725
1677,211864.73439238954
1678,385533.71740731155
1679,313733.3402009924
1680,276764.964958751
1681,243749.85554745712
1682,284212.3170185349
1683,192007.75832308515
1684,205497.4038604683
1685,179746.5591042646
1686,174848.62212302524
1687,184032.58723748697
1688,208263.20988383575
1689,208188.8691502622
1690,218169.73104657826
1691,206947.85960007354
1692,263412.71256193484
1693,185013.78502410382
1694,196451.52412329905
1695,186879.85153747618
1696,277525.18490641855
1697,189972.8665896851
1698,320015.77612458635
1699,304078.1170194474
1700,247980.28305695008
1701,273689.35214407125
1702,256809.24990110786
1703,261204.62181914074
1704,280849.17026159016
1705,237742.01846472255
1706,362294.0863506042
1707,188850.7098104566
1708,204097.6553684451
1709,269106.45408261113
1710,230690.01907153346
1711,275239.2376036771
1712,251030.72194468311
1713,265715.489361161
1714,219831.38427041157
1715,204965.46505135286
1716,180959.02575749427
1717,194185.56855778245
1718,140062.47289668617
1719,207890.0121029549
1720,249759.61930593883
1721,184300.05767854734
1722,130019.88044337265
1723,165814.25189297774
1724,226495.11056963273
1725,237034.26170307666
1726,185552.70589688292
1727,147095.1141416157
1728,195805.90708501765
1729,168999.2653459349
1730,170869.8104562658
1731,119797.42759732844
1732,118937.845818536
1733,107079.23418272042
1734,106284.94543931575
1735,126202.03753087448
1736,97848.57494128204
1737,331427.2065426917
1738,236931.0972343277
