Id,SalePrice
1461,128831.484
1462,154684.78
1463,187351.12
1464,186281.86
1465,204100.48
1466,184494.31
1467,179365.5
1468,172255.75
1469,182042.84
1470,123635.81
1471,183990.77
1472,98115.914
1473,94040.414
1474,155515.67
1475,154602.83
1476,361378.6
1477,259974.83
1478,278437.12
1479,197151.97
1480,484801.03
1481,289128.94
1482,201909.88
1483,185283.97
1484,178690.3
1485,167286.52
1486,202295.88
1487,318515.72
1488,236077.8
1489,216702.98
1490,204083.17
1491,186127.88
1492,99256.87
1493,194626.89
1494,285948.34
1495,274387.62
1496,213075.05
1497,186960.05
1498,156457.78
1499,154523.77
1500,159807.72
1501,165233.05
1502,170386.16
1503,302016.72
1504,203952.81
1505,204190.52
1506,181044.89
1507,221358.11
1508,202727.33
1509,163441.55
1510,151426.44
1511,151165.55
1512,168198.98
1513,154695.64
1514,178389.83
1515,198266.62
1516,176580.16
1517,156172.3
1518,131367.75
1519,228342.02
1520,138636.9
1521,144405.06
1522,167601.6
1523,110659.33
1524,123252.14
1525,133117.16
1526,134431.6
1527,112973.44
1528,136439.17
1529,140846.23
1530,172263.11
1531,134425.9
1532,110798.38
1533,159197.47
1534,106656.266
1535,160492.36
1536,129821.305
1537,92665.125
1538,167350.73
1539,163813.06
1540,120150.984
1541,140919.2
1542,141821.58
1543,211976.31
1544,82469.1
1545,112648.945
1546,129723.625
1547,139232.67
1548,136439.36
1549,126174.64
1550,149218.39
1551,124878.65
1552,160975.98
1553,146407.62
1554,119212.92
1555,181753.94
1556,103770.85
1557,136529.45
1558,96194.04
1559,110652.78
1560,160970.67
1561,151281.52
1562,134655.77
1563,130457.02
1564,171575.6
1565,168664.28
1566,186465.89
1567,80388.18
1568,230635.95
1569,157564.88
1570,137806.22
1571,125079.37
1572,143261.97
1573,223900.69
1574,139191.12
1575,198723.94
1576,214071.25
1577,210614.42
1578,144272.58
1579,143524.62
1580,192343.47
1581,149831.61
1582,129832.74
1583,318988.1
1584,240958.73
1585,141995.81
1586,79121.33
1587,111500.414
1588,154614.64
1589,119625.0
1590,137607.69
1591,104003.3
1592,130899.91
1593,129657.58
1594,135620.14
1595,131861.88
1596,224595.98
1597,174009.58
1598,189181.45
1599,167970.12
1600,176050.97
1601,73190.125
1602,123867.62
1603,108902.79
1604,302824.2
1605,243704.64
1606,169438.2
1607,161926.02
1608,227978.34
1609,210950.11
1610,168929.3
1611,152540.77
1612,172341.67
1613,172873.22
1614,130507.516
1615,89073.01
1616,82475.22
1617,91368.72
1618,124390.836
1619,140432.62
1620,157737.72
1621,139174.88
1622,149531.56
1623,280572.53
1624,212990.64
1625,126673.54
1626,180528.44
1627,183619.16
1628,279748.44
1629,177962.17
1630,348130.0
1631,216853.77
1632,240097.55
1633,176093.95
1634,185661.1
1635,182790.34
1636,167270.45
1637,193408.28
1638,212353.92
1639,179705.5
1640,250606.31
1641,180637.81
1642,227089.2
1643,210940.53
1644,235126.48
1645,198635.3
1646,155141.23
1647,147639.08
1648,139029.75
1649,136305.02
1650,120236.1
1651,120400.875
1652,94317.65
1653,105638.18
1654,159500.1
1655,166073.14
1656,152953.55
1657,158582.94
1658,156859.3
1659,155690.4
1660,156146.69
1661,439400.56
1662,354386.16
1663,371993.12
1664,429812.1
1665,292468.97
1666,309501.72
1667,352333.97
1668,315337.12
1669,285795.75
1670,304561.78
1671,240243.0
1672,455913.12
1673,294002.2
1674,248873.4
1675,184031.44
1676,184350.34
1677,221352.48
1678,432056.12
1679,365705.16
1680,319761.72
1681,258213.42
1682,279434.25
1683,181875.42
1684,168051.2
1685,178375.36
1686,167968.2
1687,172389.05
1688,190576.77
1689,196837.75
1690,182397.11
1691,174545.33
1692,256800.73
1693,173458.1
1694,185291.16
1695,164675.69
1696,268475.03
1697,166039.97
1698,351972.62
1699,314061.16
1700,224660.83
1701,265980.28
1702,251826.77
1703,253549.23
1704,294668.22
1705,244563.22
1706,386286.4
1707,228816.17
1708,227981.05
1709,265966.28
1710,219963.98
1711,251164.98
1712,212593.28
1713,235255.27
1714,213856.28
1715,190058.42
1716,182064.22
1717,167253.83
1718,137140.88
1719,199196.42
1720,247752.77
1721,172928.34
1722,119242.13
1723,153672.95
1724,219640.66
1725,226832.64
1726,181903.44
1727,174037.1
1728,184314.58
1729,166207.53
1730,171876.92
1731,130117.65
1732,138448.97
1733,123308.875
1734,133641.05
1735,132661.31
1736,127972.33
1737,317089.4
1738,216582.98
1739,239052.38
1740,186699.4
1741,188546.14
1742,165084.6
1743,165256.53
1744,285543.97
1745,215358.17
1746,228505.14
1747,219951.94
1748,206424.1
1749,163092.19
1750,142637.83
1751,230294.47
1752,122450.33
1753,142535.53
1754,214406.42
1755,174798.23
1756,126159.305
1757,121184.12
1758,147404.58
1759,177761.39
1760,154191.22
1761,155699.53
1762,180342.97
1763,171032.2
1764,125000.54
1765,172271.67
1766,178861.89
1767,204950.58
1768,139036.3
1769,146349.75
1770,137866.48
1771,132301.8
1772,148331.45
1773,145090.7
1774,136599.9
1775,140679.0
1776,123098.914
1777,120547.414
1778,141866.39
1779,125696.484
1780,183271.47
1781,135292.55
1782,79652.51
1783,128201.56
1784,110588.0
1785,130849.29
1786,161092.0
1787,151151.47
1788,56230.688
1789,109378.5
1790,87410.53
1791,183671.77
1792,160356.03
1793,141643.56
1794,145210.16
1795,142573.17
1796,131189.06
1797,132737.0
1798,134439.1
1799,122251.55
1800,135541.66
1801,123335.52
1802,142172.72
