Id,SalePrice
1461,109480.95470489585
1462,178094.29009403312
1463,163103.7029204853
1464,172000.28623537743
1465,207551.7376290639
1466,165995.7994252697
1467,176443.91791048343
1468,154159.53989141225
1469,210210.6234995788
1470,116202.58240225492
1471,182997.82360994443
1472,102481.29962524585
1473,87042.79677676223
1474,145576.03972178372
1475,109292.67464038706
1476,339212.5528506879
1477,271664.25257702614
1478,307668.1964767196
1479,312586.0771873323
1480,444876.0498127374
1481,311984.1378907345
1482,232002.1085765399
1483,168776.01614912692
1484,178515.8836897756
1485,203840.3812711169
1486,196496.22256077873
1487,294662.4070291561
1488,231932.38123644353
1489,201007.93814710015
1490,236863.55279440503
1491,206135.99269400164
1492,91364.90383612714
1493,211430.28745354037
1494,278984.995575452
1495,267040.705009182
1496,239108.51263622963
1497,165970.18831230747
1498,172543.48168905824
1499,179764.7998649059
1500,167180.21166207315
1501,199279.98065519845
1502,140051.9067645399
1503,319179.04068369255
1504,244484.61775802798
1505,226207.65476080216
1506,185321.58329490526
1507,242400.55083251977
1508,199881.2336016933
1509,149893.67361918953
1510,143373.5097927244
1511,163083.47853417532
1512,162767.87516637053
1513,166479.75208207523
1514,151801.63115183986
1515,181298.34983849223
1516,154785.663345875
1517,154803.6717675142
1518,117846.32996719936
1519,223677.95221618074
1520,129903.0400144062
1521,112670.69388992363
1522,193533.26352298562
1523,85540.50843721093
1524,109726.75557605666
1525,106624.90103940037
1526,108324.9390248931
1527,99875.95397255616
1528,125326.72674008762
1529,168900.41114862147
1530,220134.93767996947
1531,162080.74569125148
1532,125624.50932251313
1533,153598.86988855968
1534,109486.613826029
1535,126593.23130605067
1536,94675.69279248011
1537,48359.95577834989
1538,161908.02224377985
1539,218645.3958446295
1540,115586.83372706664
1541,123053.42401772318
1542,99175.87535922485
1543,191125.71876271348
1544,99970.73489295109
1545,133739.73556575878
1546,156777.911998617
1547,142392.09158115834
1548,155767.1079337364
1549,142588.39275948564
1550,149104.2716067501
1551,122585.76476277574
1552,177256.91512440564
1553,169030.8725233581
1554,116631.1285010064
1555,154055.03321430972
1556,103648.95274735638
1557,85127.49309483776
1558,88087.75988130341
1559,72604.66575090587
1560,142054.46787940757
1561,118217.24932923215
1562,133749.22063069022
1563,131379.60558416462
1564,135268.59693122725
1565,138758.32872370374
1566,247027.0246266469
1567,70681.12587985047
1568,246388.3093584983
1569,98687.16091883602
1570,128638.1411347806
1571,104901.37708932301
1572,131081.07963964506
1573,257901.68408631044
1574,142449.78726013983
1575,245330.84417010238
1576,232671.3523894602
1577,186556.95975077548
1578,110828.14321761811
1579,149012.97680719593
1580,190051.249842386
1581,161604.42386573413
1582,136708.97615950857
1583,293252.25353161525
1584,220310.8895001309
1585,138225.10817219387
1586,38812.4422045555
1587,97422.0382693382
1588,170209.93449872802
1589,95155.19490130758
1590,115128.45569090708
1591,100183.28227137588
1592,111313.28848214727
1593,156161.12533814926
1594,136278.3162950282
1595,137427.65804818342
1596,226883.10040846444
1597,188746.92846303224
1598,212799.9521184857
1599,209854.59280422702
1600,200862.1141420349
1601,41116.70534867095
1602,135259.69113808614
1603,46910.9042223047
1604,283231.2975376381
1605,262064.4575068697
1606,158598.5206129339
1607,148007.07949594734
1608,226549.809142516
1609,208708.1177911032
1610,156074.05435503647
1611,149210.4406479653
1612,185488.3771073972
1613,173387.81391823548
1614,156348.6552582411
1615,90391.47254617955
1616,60961.60962514719
1617,70933.16331388475
1618,118719.69009892666
1619,170082.9739469285
1620,186631.14583383664
1621,142748.3676883285
1622,164209.43424712843
1623,288027.2855284803
1624,220704.91924891178
1625,111564.1331616675
1626,173843.80776133528
1627,171066.3250947257
1628,275229.58195054764
1629,171065.87738632364
1630,312182.6056879449
1631,242422.03129975172
1632,226320.56073902268
1633,188354.09971032012
1634,185334.52019260288
1635,180634.27818879904
1636,148809.10568467155
1637,199844.35726932483
1638,183706.58398758736
1639,168784.9389875997
1640,232701.89226493426
1641,172743.7182026601
1642,253997.46092384518
1643,209735.23897431046
1644,231894.80961417616
1645,227657.88676972687
1646,159254.0045064455
1647,148422.98888107506
1648,131219.53063757042
1649,132419.81861933554
1650,118449.5180607785
1651,102254.68225245108
1652,102959.89623189834
1653,101955.62114715902
1654,142950.19752830383
1655,147196.2998400745
1656,144597.1789861084
1657,154401.6744114745
1658,148989.85025035054
1659,118134.8554189261
1660,147212.63256335678
1661,384148.1840968821
1662,358319.50754306186
1663,358137.4289733162
1664,381579.65632452397
1665,307014.4922460329
1666,314441.18626233237
1667,355398.3855567982
1668,343268.27390135825
1669,310276.1012462552
1670,339374.3625357335
1671,278778.2804644692
1672,381462.5503600647
1673,303276.6374417711
1674,266411.00811139564
1675,216701.4574087048
1676,230129.12012094492
1677,225487.3453928614
1678,444539.28556498
1679,357049.64658685285
1680,311375.6354939698
1681,266884.7871463045
1682,321494.5364129513
1683,202682.17857793835
1684,172938.52583489125
1685,183041.12773479125
1686,179574.2761053443
1687,182131.2519594445
1688,187190.64202291914
1689,199891.6604055611
1690,204926.35736353742
1691,195476.99260664964
1692,255782.34783813357
1693,181025.7330758262
1694,176575.6963052922
1695,168128.16924854997
1696,258695.82401271514
1697,163105.04336422798
1698,307008.8398019888
1699,318968.64437326835
1700,253366.77719302545
1701,268002.0261822506
1702,225421.50203947048
1703,229682.33420111123
1704,268313.4436779381
1705,247215.64814995741
1706,308776.4567690231
1707,210387.52674452425
1708,205492.29703385918
1709,254008.58375270036
1710,224174.12854800234
1711,264357.7848887963
1712,252456.64773790166
1713,259840.1795268068
1714,212169.20092579303
1715,211683.45609101513
1716,179061.71735717263
1717,189385.62883341406
1718,136682.55463929987
1719,218093.25249709585
